city,street,segment_id,point_id,distance_m,lon,lat,heading_road,heading_sidewalk_right,heading_sidewalk_left,image_file,image_path,gsv_status,gsv_url_sidewalk
"Philadelphia, Pennsylvania, USA",Walnut Street,0,17,4250.0,-75.22327457714634,39.95669686279015,279.18311863158124,9.183118631581236,189.18311863158124,idx0145_seg0_pt17_h9.jpg,gsv_sidewalk_250m\idx0145_seg0_pt17_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95669686279015,-75.22327457714634&heading=9.183118631581236"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,18,4500.0,-75.22549158161578,39.956971591246486,279.171196372332,9.17119637233202,189.171196372332,idx0146_seg0_pt18_h9.jpg,gsv_sidewalk_250m\idx0146_seg0_pt18_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.956971591246486,-75.22549158161578&heading=9.17119637233202"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,19,4750.0,-75.2277086605571,39.95724596497304,279.2004096369978,9.20040963699779,189.2004096369978,idx0147_seg0_pt19_h9.jpg,gsv_sidewalk_250m\idx0147_seg0_pt19_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95724596497304,-75.2277086605571&heading=9.20040963699779"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,20,5000.0,-75.22992555692089,39.95752120407779,279.19829081022203,9.198290810222034,189.19829081022203,idx0148_seg0_pt20_h9.jpg,gsv_sidewalk_250m\idx0148_seg0_pt20_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95752120407779,-75.22992555692089&heading=9.198290810222034"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,21,5250.0,-75.23214246656252,39.95779637923403,279.1983074934867,9.198307493486707,189.1983074934867,idx0149_seg0_pt21_h9.jpg,gsv_sidewalk_250m\idx0149_seg0_pt21_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95779637923403,-75.23214246656252&heading=9.198307493486707"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,22,5500.0,-75.23435937610513,39.95807155377848,279.19995327409924,9.199953274099244,189.19995327409924,idx0150_seg0_pt22_h9.jpg,gsv_sidewalk_250m\idx0150_seg0_pt22_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95807155377848,-75.23435937610513&heading=9.199953274099244"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,23,5750.0,-75.2365762753609,39.95834677602954,279.20079705811406,9.200797058114064,189.2007970581141,idx0151_seg0_pt23_h9.jpg,gsv_sidewalk_250m\idx0151_seg0_pt23_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95834677602954,-75.2365762753609&heading=9.200797058114064"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,24,6000.0,-75.2387931693229,39.95862202219704,279.1655911824299,9.16559118242992,189.16559118242992,idx0152_seg0_pt24_h9.jpg,gsv_sidewalk_250m\idx0152_seg0_pt24_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95862202219704,-75.2387931693229&heading=9.16559118242992"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,25,6250.0,-75.24101027434676,39.95889622194584,279.1521769287773,9.152176928777353,189.15217692877732,idx0153_seg0_pt25_h9.jpg,gsv_sidewalk_250m\idx0153_seg0_pt25_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95889622194584,-75.24101027434676&heading=9.152176928777353"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,26,6500.0,-75.2432274722453,39.9591700238495,279.15292805629736,9.152928056297355,189.15292805629736,idx0154_seg0_pt26_h9.jpg,gsv_sidewalk_250m\idx0154_seg0_pt26_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9591700238495,-75.2432274722453&heading=9.152928056297355"
"Philadelphia, Pennsylvania, USA",Walnut Street,0,27,6750.0,-75.24544466532515,39.95944384691967,279.15292805629736,9.152928056297355,189.15292805629736,idx0155_seg0_pt27_h9.jpg,gsv_sidewalk_250m\idx0155_seg0_pt27_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95944384691967,-75.24544466532515&heading=9.152928056297355"
"Philadelphia, Pennsylvania, USA",Walnut Street,1,0,0.0,-75.18527519999999,39.9535328,0.0,90.0,270.0,idx0156_seg1_pt0_h90.jpg,gsv_sidewalk_250m\idx0156_seg1_pt0_h90.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9535328,-75.18527519999999&heading=90.0"
"Philadelphia, Pennsylvania, USA",Walnut Street,2,0,0.0,-75.18558860065002,39.95201562080295,0.0,90.0,270.0,idx0157_seg2_pt0_h90.jpg,gsv_sidewalk_250m\idx0157_seg2_pt0_h90.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95201562080295,-75.18558860065002&heading=90.0"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,0,0.0,-75.142806,39.946641,280.46080379176766,10.46080379176766,190.4608037917677,idx0158_seg3_pt0_h10.jpg,gsv_sidewalk_250m\idx0158_seg3_pt0_h10.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.946641,-75.142806&heading=10.46080379176766"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,1,250.0,-75.14501419897479,39.94695356195097,279.838395313986,9.838395313985984,189.838395313986,idx0159_seg3_pt1_h10.jpg,gsv_sidewalk_250m\idx0159_seg3_pt1_h10.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94695356195097,-75.14501419897479&heading=9.838395313985984"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,2,500.0,-75.14722692943248,39.9472477454297,279.3787123235776,9.378712323577588,189.3787123235776,idx0160_seg3_pt2_h9.jpg,gsv_sidewalk_250m\idx0160_seg3_pt2_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9472477454297,-75.14722692943248&heading=9.378712323577588"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,3,750.0,-75.1494425202921,39.94752828990708,278.6737817265152,8.67378172651513,188.67378172651516,idx0161_seg3_pt3_h9.jpg,gsv_sidewalk_250m\idx0161_seg3_pt3_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94752828990708,-75.1494425202921&heading=8.67378172651513"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,4,1000.0,-75.15166230602527,39.94778789847243,279.15329257220606,9.153292572206055,189.15329257220608,idx0162_seg3_pt4_h9.jpg,gsv_sidewalk_250m\idx0162_seg3_pt4_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94778789847243,-75.15166230602527&heading=9.153292572206055"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,5,1250.0,-75.15387943754448,39.9480617706057,279.0758349802573,9.075834980257357,189.07583498025733,idx0163_seg3_pt5_h9.jpg,gsv_sidewalk_250m\idx0163_seg3_pt5_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9480617706057,-75.15387943754448&heading=9.075834980257357"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,6,1500.0,-75.15609703399319,39.948333341618834,279.2806091775307,9.28060917753072,189.28060917753072,idx0164_seg3_pt6_h9.jpg,gsv_sidewalk_250m\idx0164_seg3_pt6_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.948333341618834,-75.15609703399319&heading=9.28060917753072"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,7,1750.0,-75.15831341536723,39.94861099393741,279.21506405053526,9.21506405053526,189.2150640505353,idx0165_seg3_pt7_h9.jpg,gsv_sidewalk_250m\idx0165_seg3_pt7_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94861099393741,-75.15831341536723&heading=9.21506405053526"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,8,2000.0,-75.16053019913015,39.94888669989128,279.24077019356986,9.240770193569858,189.24077019356983,idx0166_seg3_pt8_h9.jpg,gsv_sidewalk_250m\idx0166_seg3_pt8_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94888669989128,-75.16053019913015&heading=9.240770193569858"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,9,2250.0,-75.16274677828208,39.94916316179459,279.4034713236412,9.403471323641156,189.4034713236412,idx0167_seg3_pt9_h9.jpg,gsv_sidewalk_250m\idx0167_seg3_pt9_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94916316179459,-75.16274677828208&heading=9.403471323641156"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,10,2500.0,-75.16496210771633,39.94944441926787,279.3552500103121,9.35525001031209,189.3552500103121,idx0168_seg3_pt10_h9.jpg,gsv_sidewalk_250m\idx0168_seg3_pt10_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94944441926787,-75.16496210771633&heading=9.35525001031209"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,11,2750.0,-75.16717800541043,39.94972427904038,279.3754002579481,9.375400257948115,189.3754002579481,idx0169_seg3_pt11_h9.jpg,gsv_sidewalk_250m\idx0169_seg3_pt11_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94972427904038,-75.16717800541043&heading=9.375400257948115"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,12,3000.0,-75.16939361234407,39.9500047145352,279.0367016296467,9.0367016296467,189.0367016296467,idx0170_seg3_pt12_h9.jpg,gsv_sidewalk_250m\idx0170_seg3_pt12_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9500047145352,-75.16939361234407&heading=9.0367016296467"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,13,3250.0,-75.17161147006787,39.9502751190716,279.1994968593305,9.199496859330509,189.1994968593305,idx0171_seg3_pt13_h9.jpg,gsv_sidewalk_250m\idx0171_seg3_pt13_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.9502751190716,-75.17161147006787&heading=9.199496859330509"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,14,3500.0,-75.17382829761576,39.95055034990229,279.27795356294644,9.277953562946436,189.27795356294644,idx0172_seg3_pt14_h9.jpg,gsv_sidewalk_250m\idx0172_seg3_pt14_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95055034990229,-75.17382829761576&heading=9.277953562946436"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,15,3750.0,-75.17604462065138,39.95082790506369,279.3113671791281,9.311367179128126,189.31136717912813,idx0173_seg3_pt15_h9.jpg,gsv_sidewalk_250m\idx0173_seg3_pt15_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95082790506369,-75.17604462065138&heading=9.311367179128126"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,16,4000.0,-75.17826071842066,39.95110644815289,279.535103151633,9.535103151632995,189.535103151633,idx0174_seg3_pt16_h10.jpg,gsv_sidewalk_250m\idx0174_seg3_pt16_h10.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95110644815289,-75.17826071842066&heading=9.535103151632995"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,17,4250.0,-75.18047529779135,39.95139161116535,279.18873173934475,9.188731739344746,189.18873173934475,idx0175_seg3_pt17_h9.jpg,gsv_sidewalk_250m\idx0175_seg3_pt17_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95139161116535,-75.18047529779135&heading=9.188731739344746"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,18,4500.0,-75.18269226297784,39.95166652691359,278.8339437146653,8.833943714665281,188.83394371466528,idx0176_seg3_pt18_h9.jpg,gsv_sidewalk_250m\idx0176_seg3_pt18_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95166652691359,-75.18269226297784&heading=8.833943714665281"
"Philadelphia, Pennsylvania, USA",Walnut Street,3,19,4750.0,-75.18491128438012,39.95193089821977,278.8339437146653,8.833943714665281,188.83394371466528,idx0177_seg3_pt19_h9.jpg,gsv_sidewalk_250m\idx0177_seg3_pt19_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95193089821977,-75.18491128438012&heading=8.833943714665281"
